"PERID","Criminal"
"80497109","0"
"29597109","1"
"85997109","1"
"77127109","1"
"74377109","1"
"53618109","1"
"32528109","0"
"63238109","1"
"68738109","0"
"43948109","1"
"31578109","1"
"19399109","1"
"96699109","1"
"33999109","1"
"86409109","1"
"31339109","1"
"71049109","1"
"35889109","1"
"46590109","0"
"69140109","1"
"39760109","1"
"49570109","1"
"77580109","1"
"14401109","1"
"27721109","1"
"17051109","1"
"67292109","1"
"63692109","1"
"53542109","1"
"28662109","1"
"62072109","1"
"51172109","1"
"33782109","1"
"17193109","1"
"79703109","1"
"97713109","1"
"61123109","1"
"56143109","1"
"53253109","1"
"65863109","1"
"74963109","1"
"25673109","1"
"81883109","1"
"43204109","1"
"29604109","0"
"74244109","1"
"31974109","1"
"97125209","1"
"61245209","1"
"46555209","1"
"45465209","1"
"85085209","0"
"54185209","1"
"30396209","1"
"77696209","1"
"34996209","1"
"79826209","1"
"33756209","1"
"61956209","1"
"41576209","1"
"77786209","1"
"15986209","1"
"97597209","1"
"79107209","1"
"39917209","1"
"10437209","1"
"57737209","1"
"97447209","1"
"71857209","0"
"44367209","1"
"17877209","0"
"97638209","1"
"38248209","1"
"61948209","1"
"85358209","1"
"71758209","1"
"29958209","1"
"87968209","1"
"85168209","1"
"48299209","1"
"69529209","1"
"35449209","1"
"64549209","1"
"49669209","1"
"55069209","1"
"77489209","1"
"73889209","1"
"73690209","1"
"41890209","1"
"25820209","1"
"34920209","1"
"49940209","0"
"93350209","1"
"81360209","1"
"93160209","1"
"29370209","1"
"43921209","1"
"49131209","1"
"53441209","1"
"62351209","1"
"12161209","1"
"31881209","0"
"85292209","1"
"71402209","1"
"84912209","1"
"99222209","1"
"87422209","1"
"73962209","1"
"85523209","1"
"44143209","1"
"43863209","1"
"84573209","1"
"61494209","1"
"55944209","1"
"52054209","1"
"75795309","1"
"33995309","1"
"37115309","1"
"17925309","1"
"26025309","1"
"68635309","1"
"51285309","1"
"73416309","1"
"19816309","1"
"81426309","1"
"87826309","1"
"79956309","0"
"57156309","1"
"89197309","1"
"73507309","1"
"89907309","1"
"44357309","1"
"67057309","1"
"22367309","1"
"45877309","1"
"41087309","1"
"82798309","0"
"65828309","0"
"85638309","1"
"70468309","1"
"23978309","1"
"44499309","1"
"82409309","1"
"91319309","0"
"68239309","1"
"85249309","1"
"53449309","1"
"13879309","1"
"37090309","1"
"37420309","1"
"35620309","0"
"99030309","1"
"53340309","1"
"97940309","1"
"85140309","0"
"68270309","1"
"63101309","1"
"70211309","1"
"11111309","0"
"43531309","1"
"21731309","1"
"89931309","1"
"57841309","1"
"31061309","1"
"51871309","0"
"57081309","1"
"39212309","1"
"56842309","1"
"93142309","1"
"11582309","0"
"25993309","0"
"57933309","1"
"31243309","1"
"79443309","0"
"25273309","1"
"59873309","1"
"52194309","1"
"49204309","1"
"92334309","1"
"57834309","0"
"66934309","1"
"35034309","1"
"42284309","1"
"10484309","1"
"37395409","1"
"44835409","1"
"23645409","1"
"79665409","1"
"40375409","1"
"89236409","1"
"31556409","1"
"77576409","1"
"12076409","1"
"35397409","1"
"61797409","0"
"94207409","1"
"50417409","1"
"29517409","1"
"97717409","1"
"93117409","1"
"29137409","1"
"48947409","1"
"47047409","1"
"44157409","1"
"29277409","1"
"57287409","1"
"71887409","1"
"82308409","1"
"81408409","1"
"87808409","1"
"77428409","1"
"81548409","1"
"45958409","1"
"63968409","1"
"85578409","1"
"43588409","1"
"39988409","1"
"24299409","0"
"97519409","1"
"83919409","1"
"25859409","1"
"63869409","1"
"43679409","1"
"28989409","1"
"55090409","1"
"81200409","1"
"83430409","1"
"91630409","1"
"83140409","1"
"71960409","0"
"91580409","1"
"87980409","1"
"11391409","1"
"40011409","1"
"85321409","1"
"45841409","1"
"19251409","1"
"55651409","1"
"20961409","1"
"19061409","1"
"65271409","1"
"87071409","1"
"69492409","1"
"92712409","1"
"86122409","1"
"15032409","1"
"69962409","1"
"37162409","1"
"87972409","1"
"15982409","1"
"23182409","1"
"47443409","1"
"55453409","1"
"63894409","1"
"28104409","1"
"53224409","0"
"11424409","1"
"45544409","1"
"92844409","1"
"70854409","1"
"13174409","1"
"79705509","1"
"45915509","1"
"46625509","1"
"63496509","1"
"41026509","1"
"73346509","1"
"55146509","1"
"59797509","1"
"95197509","1"
"65907509","1"
"49317509","1"
"34437509","1"
"60837509","1"
"78508509","1"
"39028509","1"
"69548509","1"
"59168509","1"
"95378509","1"
"80878509","0"
"15188509","1"
"26609509","1"
"41109509","1"
"93719509","1"
"69929509","1"
"62439509","1"
"69449509","1"
"35849509","1"
"29259509","1"
"44569509","1"
"71869509","1"
"19879509","1"
"89200509","1"
"14700509","1"
"85410509","1"
"74510509","1"
"87830509","1"
"75030509","1"
"72280509","1"
"22421509","1"
"54741509","1"
"72941509","1"
"15451509","1"
"43461509","1"
"23271509","1"
"29671509","0"
"39481509","1"
"16781509","1"
"75881509","1"
"74981509","1"
"60192509","1"
"85542509","1"
"83362509","1"
"25162509","1"
"43172509","1"
"13982509","1"
"35593509","1"
"45923509","1"
"29043509","1"
"75253509","0"
"83453509","1"
"66153509","1"
"61463509","1"
"51273509","1"
"39614509","1"
"67434509","1"
"46054509","1"
"68505609","1"
"53435609","1"
"89355609","1"
"71155609","1"
"89975609","1"
"23906609","1"
"92816609","1"
"39116609","1"
"55326609","1"
"14426609","1"
"42626609","1"
"40826609","1"
"74236609","1"
"61536609","1"
"33046609","0"
"11056609","1"
"67266609","1"
"40966609","1"
"71676609","1"
"20776609","1"
"67076609","1"
"50107609","1"
"56647609","1"
"66457609","1"
"11387609","1"
"33187609","1"
"59398609","1"
"29108609","1"
"57928609","1"
"25938609","1"
"39248609","1"
"21048609","1"
"37258609","1"
"73658609","1"
"49058609","1"
"49868609","1"
"16168609","1"
"21478609","1"
"58399609","1"
"57499609","1"
"95029609","1"
"34649609","1"
"79149609","0"
"42469609","1"
"55169609","1"
"78679609","1"
"48489609","1"
"72089609","1"
"10090609","1"
"94210609","1"
"77910609","1"
"21320609","1"
"99520609","1"
"29040609","1"
"45491609","1"
"21891609","1"
"79091609","1"
"45201609","1"
"87001609","0"
"66101609","1"
"11411609","1"
"59421609","1"
"97431609","1"
"91031609","1"
"96051609","1"
"95961609","1"
"81171609","1"
"77381609","1"
"21312609","0"
"15912609","1"
"51932609","1"
"67042609","1"
"46142609","1"
"97852609","1"
"63062609","1"
"19272609","1"
"55293609","0"
"92593609","1"
"78513609","1"
"16713609","1"
"63013609","1"
"41023609","1"
"59363609","1"
"38463609","1"
"23963609","1"
"30694609","1"
"72204609","1"
"27704609","1"
"71924609","1"
"65044609","1"
"73674609","1"
"16795709","1"
"99205709","0"
"43945709","1"
"73565709","1"
"48685709","1"
"47596709","1"
"53326709","1"
"27446709","1"
"86356709","1"
"26166709","1"
"39297709","1"
"14507709","1"
"49147709","1"
"27157709","1"
"27918709","1"
"83268709","1"
"25068709","1"
"19478709","1"
"86588709","1"
"58199709","1"
"19809709","1"
"90519709","1"
"86729709","1"
"33029709","1"
"65349709","1"
"99949709","1"
"25969709","1"
"77579709","1"
"81179709","1"
"67660709","1"
"14960709","1"
"39270709","1"
"61070709","1"
"79080709","1"
"25291709","1"
"33201709","1"
"15811709","1"
"27421709","1"
"91541709","1"
"83151709","1"
"57561709","1"
"11592709","1"
"79502709","1"
"13722709","1"
"23242709","1"
"92342709","1"
"81872709","1"
"77603709","1"
"37413709","1"
"22533709","1"
"10733709","1"
"45753709","1"
"12053709","1"
"71773709","1"
"59783709","1"
"25994709","1"
"48214709","1"
"70014709","1"
"75324709","1"
"89064709","1"
"63474709","0"
"94184709","1"
"45405809","1"
"94935809","1"
"25545809","1"
"36065809","1"
"55165809","1"
"78296809","1"
"19906809","1"
"49716809","1"
"48816809","1"
"87916809","0"
"72036809","1"
"95066809","1"
"51276809","0"
"13886809","1"
"48197809","1"
"84307809","1"
"65017809","1"
"33357809","1"
"16057809","1"
"47767809","1"
"80418809","1"
"23928809","1"
"97858809","1"
"70509809","1"
"31219809","1"
"70319809","1"
"93019809","1"
"21029809","1"
"50939809","1"
"59369809","1"
"51169809","1"
"43589809","1"
"44290809","1"
"91300809","1"
"19500809","1"
"15900809","1"
"53910809","1"
"26420809","1"
"11920809","1"
"40020809","1"
"45660809","1"
"93860809","1"
"31680809","1"
"57031809","1"
"97741809","1"
"43192809","1"
"83522809","1"
"94232809","1"
"97642809","1"
"65462809","1"
"87882809","1"
"71293809","1"
"65603809","1"
"15413809","1"
"89013809","1"
"67023809","1"
"16933809","1"
"25363809","1"
"73373809","0"
"61383809","1"
"35983809","1"
"84083809","1"
"76694809","1"
"93324809","0"
"77444809","0"
"21044809","1"
"49674809","1"
"56974809","1"
"67815909","1"
"41225909","1"
"13025909","1"
"69235909","1"
"73835909","1"
"39755909","1"
"15965909","1"
"53165909","1"
"95775909","1"
"93785909","1"
"12885909","1"
"99706909","1"
"25726909","0"
"77336909","1"
"15536909","1"
"68566909","1"
"25866909","1"
"81076909","1"
"11886909","0"
"19086909","1"
"17807909","1"
"87617909","1"
"44727909","1"
"91837909","1"
"30077909","1"
"28418909","1"
"35718909","1"
"97328909","1"
"13728909","1"
"72828909","1"
"33538909","1"
"38558909","1"
"66568909","0"
"29839909","1"
"56659909","1"
"87369909","1"
"35569909","1"
"57790909","1"
"86740909","1"
"75840909","1"
"21050909","1"
"36360909","1"
"75460909","1"
"25601909","1"
"88111909","1"
"90531909","1"
"75031909","1"
"25741909","1"
"97971909","1"
"27592909","1"
"59532909","1"
"47872909","1"
"17013909","1"
"35833909","1"
"53363909","1"
"44073909","1"
"26683909","1"
"60424909","1"
"63124909","1"
"72744909","1"
"15684909","1"
"65295009","1"
"43015009","1"
"65435009","1"
"57945009","1"
"18655009","1"
"42685009","1"
"38896009","1"
"25526009","1"
"39936009","1"
"87136009","1"
"98746009","1"
"71256009","1"
"83056009","1"
"35666009","1"
"13627009","1"
"11157009","1"
"77177009","1"
"62487009","1"
"86087009","1"
"11398009","1"
"55998009","1"
"43718009","1"
"82438009","1"
"58548009","1"
"12578009","1"
"47078009","1"
"43288009","1"
"25088009","1"
"71299009","1"
"47699009","0"
"95899009","1"
"94999009","1"
"21819009","1"
"93429009","1"
"19639009","1"
"69969009","1"
"47300009","0"
"48630009","1"
"85930009","1"
"23130009","1"
"31040009","1"
"69050009","1"
"29480009","1"
"65401009","1"
"84501009","1"
"23601009","1"
"64641009","1"
"11371009","1"
"73981009","1"
"69192009","1"
"21842009","0"
"31462009","1"
"35682009","1"
"47813009","1"
"87433009","1"
"65343009","1"
"16053009","1"
"71983009","1"
"31794009","1"
"11314009","1"
"63114009","0"
"46144009","1"
"38184009","1"
"29215119","1"
"87035119","0"
"36135119","1"
"88455119","1"
"91155119","1"
"61965119","1"
"29785119","1"
"19596119","1"
"27506119","1"
"11106119","0"
"18026119","1"
"95466119","1"
"90586119","1"
"29207119","1"
"59637119","1"
"72047119","0"
"63567119","1"
"21387119","1"
"27598119","1"
"85508119","1"
"55128119","1"
"93658119","1"
"48158119","1"
"87878119","1"
"16978119","1"
"97499119","1"
"45699119","1"
"94509119","1"
"19629119","1"
"29439119","1"
"15549119","1"
"46259119","1"
"29959119","1"
"86069119","1"
"27779119","1"
"25979119","1"
"91510119","0"
"33640119","1"
"59660119","1"
"27860119","1"
"51270119","1"
"19280119","1"
"77480119","1"
"36391119","0"
"52791119","1"
"94301119","1"
"31221119","1"
"59421119","1"
"63351119","1"
"47951119","1"
"35151119","1"
"20271119","1"
"65102119","1"
"99132119","1"
"42162119","1"
"71072119","0"
"77282119","1"
"16193119","1"
"53013119","1"
"15623119","1"
"33153119","1"
"13583119","1"
"19314119","1"
"25714119","1"
"30834119","1"
"59934119","1"
"88034119","1"
"61444119","1"
"45854119","1"
"83864119","1"
"79074119","1"
"11684119","1"
"90725219","1"
"23945219","1"
"33755219","1"
"38496219","1"
"79106219","1"
"92616219","1"
"27116219","1"
"71526219","1"
"59536219","1"
"95936219","1"
"16546219","1"
"13086219","1"
"43897219","1"
"45217219","1"
"49437219","1"
"15837219","1"
"41757219","1"
"90477219","1"
"51998219","1"
"27248219","1"
"93458219","1"
"99858219","1"
"73268219","1"
"41278219","1"
"84978219","1"
"97488219","1"
"62799219","1"
"29809219","1"
"31749219","1"
"39759219","1"
"99379219","1"
"33789219","1"
"51989219","1"
"39700219","1"
"66430219","1"
"89840219","1"
"58750219","1"
"38370219","0"
"53201219","1"
"39601219","1"
"78701219","1"
"96711219","1"
"65811219","1"
"32111219","1"
"37421219","0"
"20641219","1"
"27751219","1"
"17561219","1"
"64861219","1"
"87371219","1"
"65192219","1"
"41922219","1"
"15332219","1"
"83532219","1"
"99932219","1"
"37842219","1"
"46942219","1"
"51252219","0"
"44762219","1"
"75472219","1"
"83672219","1"
"58793219","1"
"93813219","1"
"33143219","1"
"45563219","1"
"71963219","1"
"41773219","1"
"74614219","1"
"93854219","1"
"53474219","1"
"82384219","0"
"91484219","1"
"47884219","1"
"82705319","1"
"83225319","1"
"61235319","1"
"50335319","1"
"36735319","1"
"53035319","1"
"15545319","1"
"43745319","1"
"90475319","1"
"37585319","1"
"37396319","1"
"50096319","1"
"79526319","1"
"37726319","1"
"43126319","1"
"78146319","0"
"38956319","1"
"80376319","1"
"52797319","1"
"26107319","1"
"20517319","1"
"67627319","1"
"34927319","1"
"45637319","1"
"43837319","1"
"63357319","1"
"58477319","1"
"39187319","1"
"91508319","1"
"85108319","1"
"83738319","1"
"63878319","1"
"37099319","1"
"58709319","1"
"47619319","1"
"77949319","0"
"76479319","1"
"89989319","1"
"85190319","1"
"54000319","1"
"70210319","1"
"33720319","0"
"35330319","1"
"23530319","1"
"23240319","1"
"13670319","1"
"59880319","1"
"38791319","1"
"48501319","1"
"63001319","1"
"12911319","1"
"67221319","1"
"91821319","0"
"85231319","1"
"23431319","1"
"71631319","1"
"51341319","1"
"65941319","1"
"77551319","1"
"13951319","1"
"47361319","1"
"52861319","1"
"99971319","1"
"67792319","1"
"88352319","1"
"10152319","1"
"85272319","1"
"71672319","1"
"68782319","1"
"83093319","1"
"45603319","1"
"16313319","1"
"43423319","1"
"95553319","1"
"31763319","1"
"83373319","1"
"37783319","1"
"65504319","1"
"37114319","1"
"27254319","1"
"96354319","1"
"39054319","1"
